Variação,Métricas,Épocas
0.23929715238777655,Train loss,29
0.2361042985266873,Train loss,30
0.6506055891939572,Train loss,1
0.5963401901721954,Train loss,2
0.5580922545066902,Train loss,3
0.4964670835861138,Train loss,4
0.4523632645181247,Train loss,5
0.42157501931701385,Train loss,6
0.39760870179959706,Train loss,7
0.3818011185952595,Train loss,8
0.3698181571492127,Train loss,9
0.3616521224060229,Train loss,10
0.35645981052624326,Train loss,11
0.3449454295848097,Train loss,12
0.3370544414754425,Train loss,13
0.331882537986551,Train loss,14
0.3244177961775235,Train loss,15
0.31677908313593695,Train loss,16
0.3123727292886802,Train loss,17
0.30487779404968024,Train loss,18
0.2980789839955313,Train loss,19
0.29225487296868646,Train loss,20
0.28517036739736795,Train loss,21
0.28008076579975233,Train loss,22
0.27598838288603084,Train loss,23
0.26802731767828974,Train loss,24
0.2628999509183424,Train loss,25
0.2562193322607449,Train loss,26
0.24850432497582264,Train loss,27
0.24227317961198944,Train loss,28
0.23805321976542473,Train loss,29
0.22955396060166613,Train loss,30
0.618310752596174,Val loss,1
0.6088878104516439,Val loss,2
0.5662790739536285,Val loss,3
0.5211806653227125,Val loss,4
0.5042710182496479,Val loss,5
0.4406129592657089,Val loss,6
0.3902760986345155,Val loss,7
0.37059635426316945,Val loss,8
0.3773997932246753,Val loss,9
0.3450467259543283,Val loss,10
0.33111920888934815,Val loss,11
0.32944900693637985,Val loss,12
0.3352047794631549,Val loss,13
0.3172109528524535,Val loss,14
0.3195345088839531,Val loss,15
0.3140725550268378,Val loss,16
0.30810038726244654,Val loss,17
0.2944968944787979,Val loss,18
0.29681410195572033,Val loss,19
0.3103908625245094,Val loss,20
0.29138762316533495,Val loss,21
0.3424143331391471,Val loss,22
0.28253990107348986,Val loss,23
0.2829190745523998,Val loss,24
0.2748265202769211,Val loss,25
0.28314968147448133,Val loss,26
0.27241946595055716,Val loss,27
0.26925044372677803,Val loss,28
0.26696252965501377,Val loss,29
0.272524606266192,Val loss,30
0.6263959269864219,Val loss,1
0.5889291595561164,Val loss,2
0.6358366123267583,Val loss,3
0.6277049443551472,Val loss,4
0.4739645241839545,Val loss,5
0.43850817816598076,Val loss,6
0.3918038212827274,Val loss,7
0.37517281945262637,Val loss,8
0.3539325299007552,Val loss,9
0.34975910267659593,Val loss,10
0.3439431297779083,Val loss,11
0.33785675857748304,Val loss,12
0.32616063769374576,Val loss,13
0.3148292680510453,Val loss,14
0.3194441475399903,Val loss,15
0.3032019860616752,Val loss,16
0.3100662400467055,Val loss,17
0.28430859001619474,Val loss,18
0.3066530042035239,Val loss,19
0.2880249859392643,Val loss,20
0.26456448514546665,Val loss,21
0.286818312811,Val loss,22
0.26520176412803786,Val loss,23
0.27823874609810967,Val loss,24
0.32354802680867056,Val loss,25
0.24993236113871847,Val loss,26
0.2576718939202172,Val loss,27
0.24347961478999683,Val loss,28
0.23779600642621518,Val loss,29
0.25547953290598735,Val loss,30
0.628431167261941,Val loss,1
0.6004697264943804,Val loss,2
0.5821226225580488,Val loss,3
0.5557574583802904,Val loss,4
0.5137869475569043,Val loss,5
0.45156734475067684,Val loss,6
0.4027191415854863,Val loss,7
0.38783873064177377,Val loss,8
0.3517449279768126,Val loss,9
0.3586242659177099,Val loss,10
0.3529152302231107,Val loss,11
0.33650782227516174,Val loss,12
0.4334007745555469,Val loss,13
0.31634041477526936,Val loss,14
0.31775311661618094,Val loss,15
0.34963124253920147,Val loss,16
0.30104041325194497,Val loss,17
0.29981614953705243,Val loss,18
0.2866693734909807,Val loss,19
0.29047015679734095,Val loss,20
0.2783681650885514,Val loss,21
0.3245974665241582,Val loss,22
0.28284811374332225,Val loss,23
0.26904775366187095,Val loss,24
0.26774647167750765,Val loss,25
0.2727986450067588,Val loss,26
0.26033772287624224,Val loss,27
0.2603543837368488,Val loss,28
0.26380958890276296,Val loss,29
0.2516473641672305,Val loss,30
0.6316396101883479,Val loss,1
0.6054308410201754,Val loss,2
0.5738503899744579,Val loss,3
0.5233754972900663,Val loss,4
0.4824071134839739,Val loss,5
0.43508646266801015,Val loss,6
0.4311768538611276,Val loss,7
0.3865238456640925,Val loss,8
0.38037245456661495,Val loss,9
0.3700353706308774,Val loss,10
0.35035000177366393,Val loss,11
0.33387884944677354,Val loss,12
0.3442583735500063,Val loss,13
0.3266473240937505,Val loss,14
0.3367931993518557,Val loss,15
0.327700355223247,Val loss,16
0.3079970839193889,Val loss,17
0.30313481582062585,Val loss,18
0.31402042184557233,Val loss,19
0.3016804757501398,Val loss,20
0.3068545371081148,Val loss,21
0.2962758537701198,Val loss,22
0.2858832111316068,Val loss,23
0.2826250824332237,Val loss,24
0.2934112980110305,Val loss,25
0.2800802247013365,Val loss,26
0.2716492297606809,Val loss,27
0.28962084295494217,Val loss,28
0.2809707797850881,Val loss,29
0.27549188026360105,Val loss,30
0.6066032132932118,Val loss,1
0.5756287331240518,Val loss,2
0.5285224267414638,Val loss,3
0.470987337742533,Val loss,4
0.41942665427923204,Val loss,5
0.3952143265945571,Val loss,6
0.3870631051063538,Val loss,7
0.36620591240269795,Val loss,8
0.3614081498980522,Val loss,9
0.3544665351935795,Val loss,10
0.34879420621054513,Val loss,11
0.33527615960155216,Val loss,12
0.33322096588356154,Val loss,13
0.33552287497690747,Val loss,14
0.31866399743727275,Val loss,15
0.31152385307209834,Val loss,16
0.31760820222752434,Val loss,17
0.29752201033490044,Val loss,18
0.31186668979270116,Val loss,19
0.2926098564692906,Val loss,20
0.28430098061050685,Val loss,21
0.29079138164009366,Val loss,22
0.28628628517900195,Val loss,23
0.2703053627695356,Val loss,24
0.28222972944378855,Val loss,25
0.2636806694524629,Val loss,26
0.26923563548496793,Val loss,27
0.2579420838398593,Val loss,28
0.2544906813970634,Val loss,29
0.2575823653595788,Val loss,30
0.6012277007102966,Train Acc,1
0.6727232336997986,Train Acc,2
0.6920982003211975,Train Acc,3
0.7194196581840515,Train Acc,4
0.758415162563324,Train Acc,5
0.7952678799629211,Train Acc,6
0.8182812333106995,Train Acc,7
0.8288393020629883,Train Acc,8
0.8364062309265137,Train Acc,9
0.8418526649475098,Train Acc,10
0.8475223183631897,Train Acc,11
0.8541294932365417,Train Acc,12
0.8595312237739563,Train Acc,13
0.8638169765472412,Train Acc,14
0.8673214316368103,Train Acc,15
0.8703794479370117,Train Acc,16
0.8735937476158142,Train Acc,17
0.8760937452316284,Train Acc,18
0.8810268044471741,Train Acc,19
0.8788169622421265,Train Acc,20
0.8816741108894348,Train Acc,21
0.8842410445213318,Train Acc,22
0.8869419693946838,Train Acc,23
0.891227662563324,Train Acc,24
0.8928124904632568,Train Acc,25
0.8960044384002686,Train Acc,26
0.8991294503211975,Train Acc,27
0.9009152054786682,Train Acc,28
0.9040625095367432,Train Acc,29
0.9062053561210632,Train Acc,30
0.6123214364051819,Train Acc,1
0.6694419384002686,Train Acc,2
0.6922098398208618,Train Acc,3
0.7236607074737549,Train Acc,4
0.7632589340209961,Train Acc,5
0.7939509153366089,Train Acc,6
0.8122544884681702,Train Acc,7
0.8266741037368774,Train Acc,8
0.8343303799629211,Train Acc,9
0.8420758843421936,Train Acc,10
0.847053587436676,Train Acc,11
0.8517187237739563,Train Acc,12
0.8550669550895691,Train Acc,13
0.8639732003211975,Train Acc,14
0.8686606884002686,Train Acc,15
0.8721652030944824,Train Acc,16
0.8783705234527588,Train Acc,17
0.8807589411735535,Train Acc,18
0.885357141494751,Train Acc,19
0.886138379573822,Train Acc,20
0.893950879573822,Train Acc,21
0.8952009081840515,Train Acc,22
0.9010044932365417,Train Acc,23
0.9045089483261108,Train Acc,24
0.906830370426178,Train Acc,25
0.9124107360839844,Train Acc,26
0.9157366156578064,Train Acc,27
0.9180356860160828,Train Acc,28
0.9222990870475769,Train Acc,29
0.926383912563324,Train Acc,30
0.589084804058075,Train Acc,1
0.6658928394317627,Train Acc,2
0.6798883676528931,Train Acc,3
0.6996205449104309,Train Acc,4
0.727946400642395,Train Acc,5
0.7727901935577393,Train Acc,6
0.8054018020629883,Train Acc,7
0.8209821581840515,Train Acc,8
0.8324999809265137,Train Acc,9
0.8409374952316284,Train Acc,10
0.847678542137146,Train Acc,11
0.8545535802841187,Train Acc,12
0.8565624952316284,Train Acc,13
0.8623883724212646,Train Acc,14
0.8673883676528931,Train Acc,15
0.8694642782211304,Train Acc,16
0.874241054058075,Train Acc,17
0.8778125047683716,Train Acc,18
0.8815178275108337,Train Acc,19
0.884776771068573,Train Acc,20
0.8877678513526917,Train Acc,21
0.8901339173316956,Train Acc,22
0.8921874761581421,Train Acc,23
0.895714282989502,Train Acc,24
0.8981249928474426,Train Acc,25
0.9037500023841858,Train Acc,26
0.9036830067634583,Train Acc,27
0.9085044860839844,Train Acc,28
0.9114285707473755,Train Acc,29
0.9147544503211975,Train Acc,30
0.6163392663002014,Train Acc,1
0.6647768020629883,Train Acc,2
0.6845982074737549,Train Acc,3
0.7161830067634583,Train Acc,4
0.7474330067634583,Train Acc,5
0.7734375,Train Acc,6
0.7950446605682373,Train Acc,7
0.8126115798950195,Train Acc,8
0.8253124952316284,Train Acc,9
0.8329017758369446,Train Acc,10
0.8431249856948853,Train Acc,11
0.846473217010498,Train Acc,12
0.8534374833106995,Train Acc,13
0.8569419384002686,Train Acc,14
0.8625446557998657,Train Acc,15
0.8665624856948853,Train Acc,16
0.8693526983261108,Train Acc,17
0.8741294741630554,Train Acc,18
0.8746652007102966,Train Acc,19
0.8770535588264465,Train Acc,20
0.8795535564422607,Train Acc,21
0.8820759057998657,Train Acc,22
0.8858482241630554,Train Acc,23
0.8868526816368103,Train Acc,24
0.891205370426178,Train Acc,25
0.8932365775108337,Train Acc,26
0.8962946534156799,Train Acc,27
0.8991071581840515,Train Acc,28
0.9018303751945496,Train Acc,29
0.9035937786102295,Train Acc,30
0.6157812476158142,Train Acc,1
0.6806473135948181,Train Acc,2
0.7150223255157471,Train Acc,3
0.7604910731315613,Train Acc,4
0.7935267686843872,Train Acc,5
0.8139955401420593,Train Acc,6
0.8251339197158813,Train Acc,7
0.8330580592155457,Train Acc,8
0.8399330377578735,Train Acc,9
0.8433705568313599,Train Acc,10
0.8462499976158142,Train Acc,11
0.8531696200370789,Train Acc,12
0.8569642901420593,Train Acc,13
0.8585491180419922,Train Acc,14
0.8632143139839172,Train Acc,15
0.8660937547683716,Train Acc,16
0.867946445941925,Train Acc,17
0.872254490852356,Train Acc,18
0.8749330639839172,Train Acc,19
0.8779687285423279,Train Acc,20
0.8812276721000671,Train Acc,21
0.8828571438789368,Train Acc,22
0.8854687213897705,Train Acc,23
0.8895312547683716,Train Acc,24
0.8911830186843872,Train Acc,25
0.8942857384681702,Train Acc,26
0.8988615870475769,Train Acc,27
0.9007812738418579,Train Acc,28
0.9041964411735535,Train Acc,29
0.9085267782211304,Train Acc,30
0.6669642925262451,Val Acc,1
0.6650893092155457,Val Acc,2
0.7139285802841187,Val Acc,3
0.7477678656578064,Val Acc,4
0.7631250023841858,Val Acc,5
0.8133928775787354,Val Acc,6
0.8258928656578064,Val Acc,7
0.8358928561210632,Val Acc,8
0.8336607217788696,Val Acc,9
0.8516071438789368,Val Acc,10
0.8632143139839172,Val Acc,11
0.8597321510314941,Val Acc,12
0.8556249737739563,Val Acc,13
0.8668749928474426,Val Acc,14
0.8655357360839844,Val Acc,15
0.867767870426178,Val Acc,16
0.8675000071525574,Val Acc,17
0.8772321343421936,Val Acc,18
0.8744642734527588,Val Acc,19
0.869732141494751,Val Acc,20
0.878928542137146,Val Acc,21
0.8576785922050476,Val Acc,22
0.883571445941925,Val Acc,23
0.8817856907844543,Val Acc,24
0.8865178823471069,Val Acc,25
0.8830357193946838,Val Acc,26
0.8885714411735535,Val Acc,27
0.8875892758369446,Val Acc,28
0.8919642567634583,Val Acc,29
0.8875892758369446,Val Acc,30
0.6696428656578064,Val Acc,1
0.6956250071525574,Val Acc,2
0.5908035635948181,Val Acc,3
0.6228571534156799,Val Acc,4
0.7745535969734192,Val Acc,5
0.7926785945892334,Val Acc,6
0.8316071629524231,Val Acc,7
0.8291964530944824,Val Acc,8
0.8464285731315613,Val Acc,9
0.8454464077949524,Val Acc,10
0.852321445941925,Val Acc,11
0.858214259147644,Val Acc,12
0.8590178489685059,Val Acc,13
0.8672321438789368,Val Acc,14
0.8709821701049805,Val Acc,15
0.8717857003211975,Val Acc,16
0.867767870426178,Val Acc,17
0.8825892806053162,Val Acc,18
0.8733035922050476,Val Acc,19
0.8774107098579407,Val Acc,20
0.8909821510314941,Val Acc,21
0.8801785707473755,Val Acc,22
0.8883928656578064,Val Acc,23
0.8845535516738892,Val Acc,24
0.8603571653366089,Val Acc,25
0.8996428847312927,Val Acc,26
0.8981249928474426,Val Acc,27
0.9035714268684387,Val Acc,28
0.9077678322792053,Val Acc,29
0.8996428847312927,Val Acc,30
0.6632142663002014,Val Acc,1
0.6761606931686401,Val Acc,2
0.6924107074737549,Val Acc,3
0.7192857265472412,Val Acc,4
0.7437499761581421,Val Acc,5
0.7844642996788025,Val Acc,6
0.8162500262260437,Val Acc,7
0.8258035778999329,Val Acc,8
0.8466071486473083,Val Acc,9
0.8371428847312927,Val Acc,10
0.8452678322792053,Val Acc,11
0.8525893092155457,Val Acc,12
0.778124988079071,Val Acc,13
0.8659821152687073,Val Acc,14
0.8650000095367432,Val Acc,15
0.8399106860160828,Val Acc,16
0.8721428513526917,Val Acc,17
0.8735714554786682,Val Acc,18
0.8799107074737549,Val Acc,19
0.8785714507102966,Val Acc,20
0.8843749761581421,Val Acc,21
0.856249988079071,Val Acc,22
0.8828571438789368,Val Acc,23
0.8885714411735535,Val Acc,24
0.8888393044471741,Val Acc,25
0.8926785588264465,Val Acc,26
0.8933928608894348,Val Acc,27
0.8928571343421936,Val Acc,28
0.8961607217788696,Val Acc,29
0.8979464173316956,Val Acc,30
0.6572321653366089,Val Acc,1
0.684196412563324,Val Acc,2
0.7005357146263123,Val Acc,3
0.7512500286102295,Val Acc,4
0.7678571343421936,Val Acc,5
0.8015178442001343,Val Acc,6
0.7955357432365417,Val Acc,7
0.8271428346633911,Val Acc,8
0.8291964530944824,Val Acc,9
0.8391964435577393,Val Acc,10
0.8465178608894348,Val Acc,11
0.8563392758369446,Val Acc,12
0.8466071486473083,Val Acc,13
0.8581249713897705,Val Acc,14
0.8538392782211304,Val Acc,15
0.856249988079071,Val Acc,16
0.8668749928474426,Val Acc,17
0.871874988079071,Val Acc,18
0.8690178394317627,Val Acc,19
0.8708035945892334,Val Acc,20
0.8675000071525574,Val Acc,21
0.8749107122421265,Val Acc,22
0.8797321319580078,Val Acc,23
0.8792856931686401,Val Acc,24
0.8774107098579407,Val Acc,25
0.8811607360839844,Val Acc,26
0.8888393044471741,Val Acc,27
0.8778571486473083,Val Acc,28
0.8848214149475098,Val Acc,29
0.885535717010498,Val Acc,30
0.6793749928474426,Val Acc,1
0.7083035707473755,Val Acc,2
0.7391071319580078,Val Acc,3
0.7826785445213318,Val Acc,4
0.808571457862854,Val Acc,5
0.8256250023841858,Val Acc,6
0.8338392972946167,Val Acc,7
0.8412500023841858,Val Acc,8
0.8395535945892334,Val Acc,9
0.8483035564422607,Val Acc,10
0.8469642996788025,Val Acc,11
0.8597321510314941,Val Acc,12
0.8581249713897705,Val Acc,13
0.8621428608894348,Val Acc,14
0.8662499785423279,Val Acc,15
0.8690178394317627,Val Acc,16
0.8655357360839844,Val Acc,17
0.8788393139839172,Val Acc,18
0.8684821724891663,Val Acc,19
0.8806250095367432,Val Acc,20
0.8844642639160156,Val Acc,21
0.8807142972946167,Val Acc,22
0.8836607336997986,Val Acc,23
0.8900892734527588,Val Acc,24
0.8858035802841187,Val Acc,25
0.8956249952316284,Val Acc,26
0.8926785588264465,Val Acc,27
0.8973214030265808,Val Acc,28
0.8999999761581421,Val Acc,29
0.8960714340209961,Val Acc,30
